duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,unique_id
477,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,07d75221-e63b-431c-ae61-b6ef4264ad92
611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,eb0eec1b-d9c4-4f56-bbe5-622353b0fbbf
471,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,dc1ce858-9dec-4b7f-a1d1-d60255bf8ec2
381,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3ff8892e-6bfa-48ff-86b3-7f1efd93c086
251,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,8358a2fe-b9e8-4893-a98c-c97a13e49be1
408,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,b9d584ef-7d98-4c23-88a8-aecf16f7b628
287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,93538241-ed27-41a4-8ae4-d9c70b06bbd0
322,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e251e962-6a6a-47c9-96b9-4fb2081da044
216,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ddb81768-50bd-472c-ab13-d873f96c2c52
366,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9175ce61-795a-4a76-9d93-381db299a106
210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e8b1564f-c805-482e-88c0-79bb5df44b8f
288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,51ddedc3-fa7a-4646-b405-9bbe73a29be1
168,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,b86660ed-a728-4c80-95a5-3c6011adfecf
132,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,afda8b8b-9b23-4cc7-9e46-93f041153175
64,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,25beaef1-3636-4e7d-9505-d6bb27d4b155
209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,58359d24-efa5-43d9-901c-1bc8f8f954ab
410,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,739563e4-e442-4993-9cc3-8ffb3f2193e8
177,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2c27b821-fc77-4dff-b237-8772bf131a24
580,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ddfd2fb5-7d37-4080-9d21-a79244e196c8
165,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,cd4a0ab2-305c-44f2-85c6-e2c52c160332
127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e8f6e6f1-9bb1-4130-a54f-9e75b5bc3a43
357,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,460b693f-043c-43e5-9306-96be2eeee0db
175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,91eae883-2e1a-4873-964a-59b302f3d999
300,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,bf9a11f0-1133-4ec9-8a51-0b3aa70dcf2f
136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,34e99df0-5a6d-404d-97f5-366ce334decd
125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,68de446a-2442-44f8-8e37-316c5e01fe06
189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,907f428e-530e-41a9-b0fd-749153873566
213,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,59f36071-fc6d-4f30-b72e-890417e8136a
238,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,bf6a3b5a-50c7-4155-b98f-41d17ba38a2f
124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,38257455-aa85-4a2f-a45b-a802d7ede3a0
18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,76fe09c9-6d6d-4ae9-b378-c4395d4a5374
730,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,b78f4c74-577b-4937-9c79-9b0650b8abf3
40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3c17911c-6f49-44af-afde-2cc1912ad529
181,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,aedb56d9-aac4-4ecc-81b4-d64825b691b4
79,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9294cee0-e67e-4bdc-a3fe-c53a504ded63
142,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,cd510547-539a-4ef5-a301-523d682a77a7
389,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,1c87d6e3-9e25-4ce1-a58b-6d7e1c43bb77
702,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,370083d2-8ef4-45b0-9c11-4ae85dd290ee
151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3864d88e-6542-44f8-ba8b-4e9281a1f238
211,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ea7cc698-393e-4f60-9316-ec74dd84a1d4
117,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e7781951-b847-4b2f-9c5f-493a91ae2573
232,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,242016d4-dd7c-4e47-baba-453cff642985
408,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ea5fe4b1-42b6-4e59-bdf5-2a3d333b9775
370,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,706ab095-f66c-4aba-8515-377eb684eca4
179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c9a1749f-2b38-45d0-a3f9-689f5fa74d2f
46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,feecaee2-d666-412e-8e3b-39229fb2e1c8
200,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,657b7287-b30a-45c1-b8da-e5d54c294254
50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,219cfbe6-2066-4b16-b6b1-d6643e1217aa
181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,fc74098e-5b5c-4422-a91e-b0ac487483c1
119,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,f64c5521-dd6f-4ed1-a962-57de7bf4ddce
361,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e0266342-8ebe-4fcf-9230-890224d92bf0
73,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,37b75b96-4b42-42d8-a987-2666e2f317ad
67,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,d3f46d2f-6b6f-41ef-a3c9-75a8edc0410e
350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9071334b-7bb6-4ecd-a3bf-6d5d20f0ef3c
150,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a7d7eda3-eafd-40d9-a580-776f8e093596
332,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0f481075-840e-4f39-b586-46c7817950bb
611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,8f20d9a8-bd8e-4935-b6e3-7ce3af08de74
58,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,30193cf8-59bb-477a-8d0c-a2bd9ea335b4
151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ee3a3763-98fe-4eb9-b137-d77fe3ea8894
89,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e5471d3f-2708-4b6f-8841-4f24a2d2e278
152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,bfa64c4c-8ffd-4014-9806-c1983ad19450
611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c92ee519-0c26-403c-b543-18778b1d2ca4
110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9ed69a7c-2e39-4567-9c14-90ad6813a170
463,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2a0104cf-f802-49d6-b5f6-5072b704988f
962,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c502492f-45b2-4dce-a571-2bcdfc0faa0d
102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,7a10f587-535e-406c-83e9-bd2bbbcccc5b
10,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,52644afa-5251-4afe-895f-8268f2c4da5d
118,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,236a394a-d9b0-44bb-a8e8-3f5dda31a43c
92,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,135e7917-7f49-4780-a456-0dab5b7760c7
143,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a24f0365-e384-4609-a3a9-9a38ff907fbd
189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,13567175-97a7-47c4-b1a6-236d8315f54c
75,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,1c207a4c-73ee-40b8-9603-5c0340382cc1
189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,f918b27b-814c-4cb0-9c54-aebb99acc1d7
55,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,7d2695ad-005c-49e8-9214-d66a6445905b
935,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,fdf49c6b-5ddf-4678-a755-0d711870b507
56,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c5952bb3-eec8-4b2a-9092-935c2cba7e11
5,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c53e8f2d-3634-4db5-9b6c-09e7c050efb5
225,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,7c10beb9-5959-4ab9-ba06-9edd60b900b1
125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,5a174392-6dc4-4e40-809d-09e2e7230210
286,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,70454c07-0eda-4709-b324-5245f76ed6c7
206,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,370d9c6e-5086-41a5-89b8-e7a68ad81bc4
164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9cbdf7a7-8912-4bd6-8bdd-4ade3f4f8c69
98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3db40363-b7be-4440-91df-8a2609e9bf8b
446,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c67cc8a4-edb8-46eb-a8cb-6e6c9ad64aeb
742,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,4fc21a4e-47b3-402e-9e26-983074f542c6
120,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,52999faf-3b1d-453f-bd46-efb26aba76fd
122,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2814f965-8779-4413-b90b-a72b6fc2c315
362,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,af9da01d-5123-4c4e-be46-be4aff748a6e
357,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,f50101e6-f066-4a1f-8d31-70037ab000b5
200,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2cba6c1d-a90c-4060-ba7d-6dc311c2416a
107,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,210439ad-5ea6-4bfd-b650-190a86d94c16
267,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c9024589-d126-4e73-8d7b-b41dccf04e1e
248,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,1f7d618d-05b4-4536-84f0-a717ec6a041d
215,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,39756570-850c-4810-9bb9-c033659c8803
209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0c24b05a-24c2-470a-87e3-8d92c84a2604
205,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,7b8fd0e7-8747-48c6-a996-36346d0293b2
261,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,5f16a35b-cdd0-40fd-90f2-9f123b1e3365
83,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,7481c97c-a31f-4e80-9a8e-8e1d91daaecc
106,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2ba726b2-ab84-4632-a204-35c60ae166d7
106,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,262b7246-6e10-44a3-b9ca-35bb0220c999
108,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e87f54f0-357d-4aff-b2a2-e00bab86e88a
214,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,f18ec5d3-3076-48c3-8e00-8b9bb845c894
358,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3fa01810-e6d4-405a-9ee1-f2b089c97ebd
453,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,15389ea4-6bcb-4b8f-b094-c0d087fd30a1
364,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,12632ee2-33a8-4597-8373-195988da19c7
136,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3a50724d-4f67-4686-a769-682f9beba0ce
173,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0c3c8528-f0cf-4f71-8097-b887cd039236
241,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,74cc02f3-069a-4bf0-8beb-7fe251afd5dd
224,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,567e130c-d423-4dd0-b96d-9d24ad45ebe5
148,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,8377b5cd-472a-472f-a547-f646c39a65f0
230,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c7167efb-e616-4cea-9599-54ca3f7f4976
199,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,10fb00cd-a708-484f-af5a-5e81fedd8396
196,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,67c37e98-e1f0-4560-a1d7-5e37172db637
111,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,6f6fc03a-9fab-4828-b328-800137e0e4bb
231,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ecc04d38-e841-44be-9c6f-b33374f29115
316,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,af90b1a3-fffc-4cce-8d5f-4c29959b3207
240,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ca9c1b6d-3f52-4220-a2de-5110d07ba56a
669,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,7b8eb52f-43f3-45c0-8828-5bbf7d116b0f
425,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,28e0d693-cb6e-46b0-a0ac-4f15b7a2c3de
121,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9d9f7813-5497-4727-b0e5-d90e671f18fd
174,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,4d915ffc-9933-4925-8515-7f220d741370
88,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,9485aef4-afde-4874-8178-6459ed4f4dd6
313,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,abd3370d-b59d-4ff2-a1a0-d30a1a655dc6
135,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a684dc17-505a-4e09-9f76-a7f98ad52671
152,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,841704d2-8e22-4b68-83a2-ecae32556aea
402,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,fc288cd5-ef90-4c83-951b-0a55302d0306
221,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a2cc2698-85a0-4422-9352-4ba32d869e9f
213,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0ec3a1cc-0db9-45a1-a415-745b774fad2c
144,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ff049109-6521-4fb3-a2df-5179a6f44b9f
158,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a5907cdb-987b-4931-b943-4394920db748
220,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,802b7e89-d39f-46a5-b5d5-b10da72de5e6
325,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a741eef3-9925-477c-a4b5-313126f71ed8
254,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,22a84bd4-0c6e-4cc7-8e0a-02c5507b794d
503,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e48c735a-62b3-4d78-9eaa-573bea1f6c16
680,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,565d590a-24d6-4521-98bc-3f7d923af931
421,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,29b04977-83f2-48e3-847f-906eb2e59af1
130,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,565a1493-f57c-422b-9dd2-503075511846
164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a5af2461-fda2-421f-b558-23bb29629610
174,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0fe40a9f-5d85-4827-9037-77c24c4415b3
113,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,23856113-54c1-4e6d-a920-d3e91def84dc
195,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,3c06a085-6de0-403b-b919-f69dd0c291e3
347,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,49909c2e-a88d-4540-bd7f-95ecd570fa6d
208,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,d14b1099-0c17-4efa-ac84-14a12a0d368b
404,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,02dbca3f-c48e-4e2b-9ab8-3b8f28a0b786
396,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,8fbfd793-a1ce-48c9-92c0-e134f10c1ad4
98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,18de5523-7b95-46e6-8ed4-cbccaaf07e83
229,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,b60b7607-574a-48e9-b771-cb1bc0e448a3
350,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,44a1067d-6122-4086-a918-13c73e8e25a0
88,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ab910008-ddc4-4767-9450-d959fe62bbd0
379,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,fa2f67de-4ad8-43ee-83b0-6df066d845b0
168,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0d2e50a9-55ba-45a8-8ce4-f933bafcef9b
190,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c16c8c57-98cd-476f-a7a8-295d771bc8c9
158,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,19387d13-7d52-41c9-9b7c-ab42cc466879
210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,122a674d-2189-4adb-afec-19ce28ab4d83
102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,84453e74-c4cd-4bec-85bb-09e340bf26f9
306,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,d3fe29df-f1aa-434a-b7e4-0f6e889c91d3
64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,c6934417-cca8-427a-aa2e-6665778a573c
218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,ea16b189-02dd-481e-990e-01ba4cf9bf89
77,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,4a0ce5be-6cdf-4185-bb4c-d7f5fac1d608
54,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,4ecaf77b-35db-4bdd-81e8-f898079ccc8c
344,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0f56854a-188f-435d-9bfc-9215f1f6f9da
195,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,aabdb087-535c-4f49-afd8-dbeed00bcdf1
202,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2057cf8a-81da-4169-88a4-e2a6d7eb2acd
286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a51462be-4d81-4243-8f4d-b9baf9287ec9
278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,feb6e06b-c693-4b9f-94b7-5c1aaafe4b08
189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,1300ed1c-6075-4217-84d9-b1c4d785ed0d
83,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e12e026d-016c-4a1d-bd5f-dd67c63ebd38
18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,98509086-8a86-4ff3-b0a4-0071004555cb
184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,609f225f-fb0d-4acd-abd1-ce8a6db515ce
235,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,55a8a14f-e354-4fa6-a3d0-ddc68a67fb60
290,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a9513f06-9955-4546-9716-40f3c72cee2c
133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,bfdea460-3334-4a45-8dca-a97590f9b314
318,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,cc78e5d3-17f5-4f24-8eba-cfe9b317652b
437,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,84d580af-18b6-4631-8c6f-f5c5ec33c359
402,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,8d21e064-b3aa-4995-8130-662915b00f83
501,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,b78d5a5f-ec78-461a-95c9-a8ea8d43ac5c
1201,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,a584c3ac-4fa8-4596-a741-dacbd82eea71
1030,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,7c30ad19-fb27-47ef-84aa-edab4ca47001
253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,140985c3-f4ab-419f-b8c4-6b231fdb06b3
149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e53bee9c-87c3-481b-b2fb-de9a009358be
144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,28ade4d0-2289-46c4-8ad6-fa6e6644a86f
69,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,498c6962-2922-4d3d-bff1-bf67e93be881
243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,acafdae4-93e6-48ce-bffc-37cc627582fc
769,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,999fe11c-2324-422d-8435-bb8e54e86590
135,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,aa127320-74a4-44a1-a24c-5407feb3f373
231,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,edaab87c-db1b-4693-bee9-e165d8430182
442,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e134a49b-946b-4060-a856-2a8e88bd3c58
199,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,45f15781-c89f-4af4-b674-ec6ba3ed3820
455,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,7412c364-0073-4113-9fe3-3056dc309a7e
152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,eb6a3e81-1043-4bf8-9658-98e1b3bf9e50
124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,a350cf2a-b38c-4735-86a9-f80dd2672e78
424,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,f92b49aa-089c-479f-9529-b5d63b71551f
43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,f5f739a8-a3a7-4e7a-b041-f2592a1d93d2
154,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,15311fc2-cfb5-41a9-ba9a-c24a3494fa7f
393,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,6d713b16-181d-48b9-b5f4-a89d94d5ae71
203,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,12bd1b96-bf0e-44c5-bdbe-81234ba74613
140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,6b70c99c-3439-4613-b49b-8e48e6c9be47
326,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0be8b47d-b49f-419e-8627-f027f1bbb247
483,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,13f9014e-4da3-4357-956f-d12088593170
259,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,16b71091-68d7-4afd-aee1-0f9837745a7b
227,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e6ecbd8e-2e5c-4efa-912a-6b02d890d4b4
673,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,cba01a33-bbbf-427d-a89b-8838313ba9a5
576,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,bc6c33f4-0ca0-4011-a086-e7e086c25175
180,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,69745732-edf9-4f6b-b37e-f3924e778816
90,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,add66bc6-1564-4112-ae2b-a52bd606c9eb
505,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e6f3bded-6dd7-4a15-be35-e8f831c3ac4f
245,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,893dc705-d2bb-4c5a-ab1f-40ccd9df4584
186,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,e3f8e225-1a0b-4b29-842e-dbc44c70a478
208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,efeaa3bf-ae4f-469a-ac5e-7d7ba21da78e
623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,18276b85-3485-4f29-9102-f5b82d8c6878
180,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,fb6d3875-c75b-4c05-a3ee-86d80e70b24e
496,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,b9bee2d3-7163-4b6b-94ae-43c807a70a71
118,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,cec8b687-8549-4ffd-bce0-ad9e6c2eb437
